Unique number,"Возраст, полных лет",Гражданство,Стаж вождения,Пол,КБМ,Город,Марка,Модель,Тип ТС ,Год выпуска,Расположение руля,Объём двигателя,Цвет,Период страхования,Страховая премия,Льготы,Дата проишествия,Регион ДТП,Сумма убытка
382cd3174ae590580a64e294e0e25eb1,36,Казахстан,11,М,4,Нур-Султан,Golf,Volkswagen,Легковые автомобили,01/12/1995,Слева,1781,белый,06.06.2013-05.12.2013,7923,,,,
388f24c96173d553c8d701a78898384f,64,Казахстан,44,М,7,Актобе,Passat,Volkswagen,Легковые автомобили,01/01/1991,Слева,1781,золотистый,26.07.2013-25.07.2014,8166,Инвалид ,,,
38cfe3db47809f09a6954c893526cb0c,59,Казахстан,20,М,9,Казахское,Vento,Volkswagen,Легковые автомобили,01/12/1992,Слева,1781,красный,12.06.2013-11.12.2013,2802,,,,
391f0e33f6c6be8bbf6a65cbd4fedd17,45,Казахстан,28,Ж,5,Кокшетау,Polo,Volkswagen,Легковые автомобили,01/12/1997,Слева,1598,зелёный,30.05.2013-29.05.2014,8983,,,,
393a7057d3c177a233bd6966148b8abc,50,Казахстан,19,М,9,Кокшетау,Golf,Volkswagen,Легковые автомобили,01/12/2001,Слева,1390,серый,24.06.2013-23.06.2014,6987,,,,
39a8c2cf8da5eb0cb996c663c777599c,43,Казахстан,22,Ж,8,Караганда,Golf,Volkswagen,Легковые автомобили,01/12/1999,Слева,1984,черный,22.05.2013-21.05.2014,7883,,,,
39b8c17c9f5ac968f70f1bc0cd407cde,65,Казахстан,45,М,8,Семей,Golf,Volkswagen,Легковые автомобили,01/12/1991,Слева,1781,синий металлик,23.05.2013-22.11.2013,5603,Инвалид ,,,
3a06a8ea280c7e625b6951674874b6a4,68,Казахстан,39,М,9,Петропавловск,Passat,Volkswagen,Легковые автомобили,01/01/1990,Слева,1800,серебристый металлик архивный,21.05.2013-20.05.2014,7542,,,,
3a5cfdf036fcbc757995ae607074ac04,48,Казахстан,21,М,5,Костанай,.,Volkswagen,Легковые автомобили,01/12/1998,Слева,1781,черный металлик,14.06.2013-13.12.2013,6653,,,,
3a73f6155236e22f2401d177537060c1,38,Казахстан,20,М,9,Петропавловск,.,Volkswagen,Легковые автомобили,01/12/1994,Слева,1781,зелёный,27.06.2013-08.06.2014,6692,,,,
3ad6fadf1e66f076050aa06962bed72e,63,Казахстан,18,М,7,Костанай,VW 35 I,Volkswagen,Легковые автомобили,01/12/1995,Слева,1984,зелёный,18.06.2013-08.02.2014,5485,,,,
3b582d0cabde2287479bc66c2212dbe3,65,Казахстан,19,М,9,Атбасар,Passat,Volkswagen,Легковые автомобили,01/01/1993,Слева,1800,белый,31.05.2013-30.05.2014,5589,Инвалид ,,,
3b6ec3a7058e88475a45b0172fe44989,55,Казахстан,21,М,9,Атбасар,Passat,Volkswagen,Легковые автомобили,01/01/1993,Слева,2000,черный,31.05.2013-30.05.2014,5589,,,,
3b917733c8f5d025abcd2b893eca3c2d,50,Казахстан,12,М,4,Атырау,Golf,Volkswagen,Легковые автомобили,01/12/1997,Слева,1800,черный,28.05.2013-27.05.2014,19323,,,,
3c191207266e31d3632b8a0c972c9db3,61,Казахстан,23,М,8,"Атбасар,Атбасар",Passat,Volkswagen,Легковые автомобили,01/01/1993,Слева,1781,красный,15.06.2013-14.12.2013,3002,,,,
3cccc2eb2ec5e915c97fef813b301dd7,45,Казахстан,26,М,9,Актобе,Passat,Volkswagen,Легковые автомобили,01/01/1993,Слева,1781,красный,30.06.2013-29.06.2014,7145,,,,
3d0fac3fd12afee17b20342c86977760,68,Казахстан,19,М,7,Жаксы,Passat,Volkswagen,Легковые автомобили,01/12/1992,Слева,1781,белый,21.06.2013-20.06.2014,6388,,,,
3d0feb3d0361bb77a72983d3dba471f3,27,Казахстан,9,М,4,Жанажол,Golf 3,Volkswagen,Легковые автомобили,01/12/1994,Слева,1781,зелёный,27.06.2013-26.04.2014,6189,,,,
3e11a9a3544cefc837a441ba0398d110,44,Казахстан,10,М,7,Перекатное,Passat,Volkswagen,Легковые автомобили,01/01/1991,Слева,1781,синий,26.05.2013-25.11.2013,3220,,,,
3ec5504737ef79060c6c84e8bd3a13c2,72,Казахстан,20,М,8,Алматы,Passat,Volkswagen,Легковые автомобили,01/12/1994,Слева,1983,серебристый металлик архивный,15.07.2013-14.07.2014,8393,Инвалид ,,,
3ee8f6c100ebbd25b57d3e5e7569c10d,43,Казахстан,15,М,8,Нур-Султан,Golf 3,Volkswagen,Легковые автомобили,01/12/1992,Слева,1800,серый металлик,27.05.2013-26.05.2014,12476,,,,
3f0ac48681d5bb83dc21e776e073a570,49,Казахстан,32,М,8,Октябрьское,Caravella,Volkswagen,Легковые автомобили,01/01/2002,Слева,2500,темно-серый,09.06.2013-08.06.2014,8847,,,,
3f87b2bbc769bbb664aae572b951c9f0,48,Казахстан,17,М,7,"Кокшетау,Кокшетау",Golf,Volkswagen,Легковые автомобили,01/12/1994,Слева,1980,серый металлик,29.06.2013-28.12.2013,4754,,,,
3f9b850260ea9cf86bd903e62373c13e,61,Казахстан,38,М,8,Костанай,VW 35 I,Volkswagen,Легковые автомобили,01/12/1990,Слева,1781,темно-синий металлик,08.06.2013-07.06.2014,8847,,,,
3fc88cee55cdb8943b10d49da1ae5a29,36,Казахстан,15,М,8,Алматы,Golf,Volkswagen,Легковые автомобили,01/12/1990,Слева,1595,синий металлик,05.06.2013-21.01.2014,10623,,,,
3ffa3bd13c8cdc072d20737e7b63561c,35,Казахстан,16,М,8,Кокшетау,Transporter,Volkswagen,Легковые автомобили,01/12/1991,Слева,1991,красный,18.06.2013-17.06.2014,6034,,,,
3ffb7448501b46d4e6f3bb1b3b324285,33,Казахстан,15,М,9,Костанай,VW,Volkswagen,Легковые автомобили,01/12/1993,Слева,1781,синий металлик,24.05.2013-25.11.2013,5259,,,,
40146141412ac8a1958fe0dde3875fbc,42,Казахстан,6,Ж,3,Петропавловск,Golf,Volkswagen,Легковые автомобили,01/12/1993,Слева,1598,красный,11.06.2013-10.12.2013,5294,,,,
4060741079610c9ba513b165c9117cac,54,Казахстан,34,М,9,Петропавловск,Golf,Volkswagen,Легковые автомобили,01/12/1992,Слева,1781,вишневый металлик,10.06.2013-09.06.2014,3520,Инвалид ,,,
408cde1a9c6ae53eb86aa39ab80db746,69,Казахстан,33,М,8,Костанай,Golf,Volkswagen,Легковые автомобили,01/12/1993,Слева,1900,темно-зеленый,03.06.2013-02.06.2014,11058,,,,
421510a4901758932be9fd5905bd3241,64,Казахстан,11,М,8,Есиль,VW 35 I,Volkswagen,Легковые автомобили,01/12/1992,Слева,1781,красный,09.06.2013-08.06.2014,5988,,,,
42c0646e0ed8b5127182be439f1bea6e,59,Казахстан,20,М,8,Алматы,Touareg,Volkswagen,Легковые автомобили,01/12/2007,Слева,3000,белый,01.06.2013-31.05.2014,15260,Пенсионер ,,,
43352ea9fabca64b4205bde01d4a3030,55,Казахстан,17,Ж,9,Нур-Султан,Passat,Volkswagen,Легковые автомобили,01/12/2002,Слева,2800,черный,30.06.2013-29.06.2014,11644,,,,
436674a66d539b1d3625da5cf15bcc3d,33,Казахстан,14,Ж,4,Кокшетау,Vento,Volkswagen,Легковые автомобили,01/12/1993,Слева,1983,вишневый,11.06.2013-10.06.2014,9981,,,,
43786da5b7a11a23dd856fdd2d3c06f2,52,Казахстан,20,М,5,Атбасар,Passat,Volkswagen,Легковые автомобили,01/01/1991,Слева,1781,белый,22.06.2013-21.12.2013,3603,,,,
439c9e40e5ae725be0f614b8af0a0514,54,Казахстан,32,М,7,"Актобе,Актобе",Transporter,Volkswagen,Легковые автомобили,01/12/2001,Слева,2461,белый,18.06.2013-25.03.2014,5344,,,,
439c9e40e5ae725be0f614b8af0a0514,54,Казахстан,32,М,7,"Актобе,Актобе",Transporter,Volkswagen,Легковые автомобили,01/12/2001,Слева,2461,белый,25.05.2013-25.03.2014,5800,,,,
43c828e5b1c9186b286441b89ded8d6a,56,Казахстан,20,М,7,Петропавловск,Vento,Volkswagen,Легковые автомобили,01/12/1993,Слева,1781,серебристый,12.06.2013-16.06.2013,83,,,,
444191ee5221a99e866c635b3a582497,43,Казахстан,14,М,9,Актобе,Passat,Volkswagen,Легковые автомобили,01/12/1995,Слева,1984,черный,31.05.2013-30.05.2014,7145,,,,
445820497578a3094b2487bc778dab60,61,Казахстан,43,М,3,Костанай,.,Volkswagen,Легковые автомобили,01/12/1992,Слева,1800,черный металлик,11.06.2013-10.12.2013,7392,,,,
44b580e69291af07ebeb6876550da5f1,56,Казахстан,26,М,8,Костанай,Transporter,Volkswagen,Легковые автомобили,01/06/2002,Слева,2461,белый,27.06.2013-01.07.2013,307,,,,
44d11d4a4149d41fde4d0f8345c63746,41,Казахстан,23,М,6,Нур-Султан,Sharan,Volkswagen,Легковые автомобили,01/12/1998,Слева,1781,синий металлик,25.05.2013-24.05.2014,14139,,,,
44eaa5490e1123947109b6d21fec4e72,49,Казахстан,9,М,7,Алматы,Golf,Volkswagen,Легковые автомобили,01/12/1993,Слева,1781,вишневый металлик,02.07.2013-01.07.2014,17905,,,,
44eb7e83d5aadb70629f0874190c1b1b,57,Казахстан,37,М,8,Семей,Golf,Volkswagen,Легковые автомобили,01/01/1992,Слева,2000,темно-синий,04.06.2013-03.12.2013,5573,,,,
44f917f7d81fd3fc48a657b6ad319963,40,Казахстан,21,М,4,Костанай,VW 35 I,Volkswagen,Легковые автомобили,01/01/1991,Слева,1800,красный,22.06.2013-21.12.2013,7023,,,,
450932a8a564984efe7915bcbffd77c3,26,Казахстан,9,М,4,Алматы,Vento,Volkswagen,Легковые автомобили,01/12/1994,Слева,1983,серебристый металлик архивный,31.05.2013-30.05.2014,22325,,,,
4525f257b4cc92a88362b88301dd335c,53,Казахстан,18,М,9,Уральск,Golf,Volkswagen,Легковые автомобили,01/01/1993,Слева,1800,вишневый,30.05.2013-29.05.2014,6688,,,,
4612ec528c0ef02d345dbd1e18ff73be,32,Казахстан,11,М,6,Алматы,Golf,Volkswagen,Легковые автомобили,01/12/1991,Слева,1781,красный,01.06.2013-31.05.2014,19024,,,,
46646548f667b96291fb0634bf21f76c,42,Казахстан,20,М,8,Костанай,.,Volkswagen,Легковые автомобили,01/12/1992,Слева,2370,красный,11.06.2013-10.06.2014,11058,,,,
46ce23f25915847a8ca3c1991f0eacaa,51,Казахстан,11,М,8,"Атбасар,Атбасар",.,Volkswagen,Легковые автомобили,01/01/1983,Слева,1600,красный,16.06.2013-15.06.2014,5988,,,,
4708105e378a6e8afbe66281147f7586,47,Казахстан,12,М,8,"Атбасар,Атбасар",Passat,Volkswagen,Легковые автомобили,01/12/1997,Слева,2000,темно-зеленый перламутровый,27.06.2013-26.06.2014,5988,,,,
471945c205ba73e25908fc371c7aa529,46,Казахстан,20,М,9,Алматы,Passat,Volkswagen,Легковые автомобили,01/12/2002,Слева,1984,черный,16.06.2013-15.06.2014,19024,,,,
472d8bed9b6e701366fe2818110cb5ac,44,Казахстан,16,М,8,Караганда,Vento,Volkswagen,Легковые автомобили,01/12/1993,Слева,1781,фиолетовый,28.06.2013-27.12.2013,3952,,,,
473ab5a366d828ede520b32845b7167e,30,Казахстан,9,М,8,Кокшетау,Golf,Volkswagen,Легковые автомобили,01/12/1990,Слева,1595,красный,23.06.2013-22.06.2014,6288,,,,
47a131da563f16e66035c848aec6a0c3,49,Казахстан,20,М,9,Петропавловск,Vw 1hxo,Volkswagen,Легковые автомобили,01/01/1996,Слева,1800,зелёный металлик,20.06.2013-19.06.2014,7039,,,,
480ec73153126edb7e3956eb6ba36460,29,Казахстан,11,М,8,Актобе,Vento,Volkswagen,Легковые автомобили,01/12/1993,Слева,1781,черный металлик,14.06.2013-13.06.2014,8038,,,,
4811807f17574a2a40fbfe6d29859877,53,Казахстан,15,М,8,Павлодар,Passat,Volkswagen,Легковые автомобили,01/01/1991,Слева,2000,голубой,20.07.2013-19.07.2014,9244,,,,
48644002698590c631f237740b635460,34,Казахстан,17,М,5,Нур-Султан,Passat,Volkswagen,Легковые автомобили,01/12/2009,Слева,1798,серый,25.06.2013-27.03.2014,10291,,,,
486a24670c65836333477f16dd19416b,41,Казахстан,18,М,9,Алматы,Passat,Volkswagen,Легковые автомобили,01/12/2002,Слева,1800,золотистый металлик,26.06.2013-17.02.2014,10173,,,,
48bd447fe68c44360c0245b854e1260d,58,Казахстан,40,М,8,Затобольск,.,Volkswagen,Легковые автомобили,01/12/1986,Слева,1588,серебристый металлик архивный,04.07.2013-03.01.2014,4460,,,,
48ca702203636465d874fe086a00509b,39,Казахстан,15,М,5,Талдыкорган,Golf,Volkswagen,Легковые автомобили,01/12/1992,Слева,1800,красный,02.06.2013-01.06.2014,12113,,,,
48d87cd08826271fb7b02f270785e1b4,29,Казахстан,10,М,7,Караганда,Transporter,Volkswagen,Легковые автомобили,01/12/1992,Слева,2370,белый,21.05.2013-20.11.2013,4450,,,,
496c4c3e1daf4672381443d4d55ed21c,29,Казахстан,13,М,8,Актобе,Passat,Volkswagen,Легковые автомобили,01/05/1992,Слева,1781,черный,08.06.2013-07.06.2014,6860,,,,
4a52f1f142364a76dd97748829d6e3f3,79,Казахстан,20,М,9,"Новоалександровка,Новоалександровка",Jetta,Volkswagen,Легковые автомобили,01/01/1990,Слева,1600,серый металлик,29.05.2013-28.05.2014,2795,Инвалид ,,,
4a656233d81fbc183fe71dbcc6d9e852,36,Казахстан,9,М,7,"Октябрьское,Октябрьское",Passat,Volkswagen,Легковые автомобили,01/12/1991,Слева,1781,синий,07.06.2013-06.12.2013,3203,,,,
4a741fa3e58247a471c8e9fc6c25ad58,65,Казахстан,12,М,8,Аршалы,Passat,Volkswagen,Легковые автомобили,01/01/1993,Слева,1800,красный,10.06.2013-09.06.2014,5988,Инвалид ,,,
4a7a7e8f8f209cf0000ac69e5b4f48f0,65,Казахстан,45,М,8,Жаксы,Passat,Volkswagen,Легковые автомобили,01/12/1994,Слева,1781,серый металлик,08.06.2013-07.06.2014,5988,,,,
4ae2346270eaca46c2719aea94d78779,28,Казахстан,9,М,5,Актобе,Golf,Volkswagen,Легковые автомобили,01/12/1996,Слева,1781,серый,14.06.2013-13.06.2014,9646,,,,
4b5e21a720cb059418c9be51e14d155b,33,Казахстан,9,М,7,"Атбасар,Атбасар",Vento,Volkswagen,Легковые автомобили,01/12/1993,Слева,1984,синий металлик,08.06.2013-07.06.2014,6388,,,,
4b7e4ed799fb16b9d9c11ebd347632ec,59,Казахстан,19,М,8,Петропавловск,Sharan,Volkswagen,Легковые автомобили,01/01/1995,Слева,1900,красный,12.06.2013-11.06.2014,8975,,,,
4b8cdab53b2a1d5cfd7cd03f396c4cfc,25,Казахстан,6,М,3,Нур-Султан,Golf,Volkswagen,Легковые автомобили,01/12/2001,Слева,1600,бежевый металлик,24.05.2013-23.05.2014,18298,,,,
4bc5b573b0fe7c9367812e8f1cfdeca8,63,Казахстан,38,М,8,Актобе,Passat,Volkswagen,Легковые автомобили,01/01/1995,Слева,1896,белый,13.06.2013-12.06.2014,7656,,,,
